LPCHMCBP_00502	16981
LPCHMCBP_00503	426
LPCHMCBP_00504	80
LPCHMCBP_00505	370
LPCHMCBP_00506	1334
LPCHMCBP_00507	1725
LPCHMCBP_00508	8
LPCHMCBP_00509	138
LPCHMCBP_00510	384
LPCHMCBP_00511	204
LPCHMCBP_00512	221
LPCHMCBP_00513	73
LPCHMCBP_00514	2
LPCHMCBP_00515	485
LPCHMCBP_00516	496
LPCHMCBP_00517	1096
LPCHMCBP_00518	3646
LPCHMCBP_00519	558
LPCHMCBP_00520	2917
LPCHMCBP_00521	27
LPCHMCBP_00522	851
LPCHMCBP_00523	1284
LPCHMCBP_00524	555
LPCHMCBP_00525	86
LPCHMCBP_00526	296
LPCHMCBP_00527	7
LPCHMCBP_00528	150
LPCHMCBP_00529	6
LPCHMCBP_00530	6
LPCHMCBP_00531	4
LPCHMCBP_00532	134
LPCHMCBP_00533	0
LPCHMCBP_00534	52
LPCHMCBP_00535	1327
LPCHMCBP_00536	121
LPCHMCBP_00537	4
LPCHMCBP_00538	7
LPCHMCBP_00539	0
LPCHMCBP_00540	16
LPCHMCBP_00541	4
LPCHMCBP_00542	0
LPCHMCBP_00543	23
LPCHMCBP_00544	1
LPCHMCBP_00545	23
LPCHMCBP_00546	37
LPCHMCBP_00547	37
LPCHMCBP_00548	133
LPCHMCBP_00549	1011
LPCHMCBP_00550	705
LPCHMCBP_00551	154
LPCHMCBP_00552	235
LPCHMCBP_00553	99
LPCHMCBP_00554	2635
LPCHMCBP_00555	118
LPCHMCBP_00556	220
LPCHMCBP_00557	17
LPCHMCBP_00558	8
LPCHMCBP_00559	126
LPCHMCBP_00560	27
LPCHMCBP_00561	181
LPCHMCBP_00562	993
LPCHMCBP_00563	27
LPCHMCBP_00564	34
LPCHMCBP_00565	799
LPCHMCBP_00566	576
LPCHMCBP_00567	35
LPCHMCBP_00568	235
LPCHMCBP_00569	14
LPCHMCBP_00570	94
LPCHMCBP_00571	298
LPCHMCBP_00572	109
LPCHMCBP_00573	47
LPCHMCBP_00574	12
LPCHMCBP_00575	24
LPCHMCBP_00576	37
LPCHMCBP_00577	241
LPCHMCBP_00578	18
LPCHMCBP_00579	44
LPCHMCBP_00580	543
LPCHMCBP_00581	244
LPCHMCBP_00582	73
LPCHMCBP_00583	0
LPCHMCBP_00584	446
LPCHMCBP_00585	216
LPCHMCBP_00586	33927
LPCHMCBP_00587	59342
LPCHMCBP_00588	23206
LPCHMCBP_00589	1146
LPCHMCBP_00590	81
LPCHMCBP_00591	157
LPCHMCBP_00592	54
LPCHMCBP_00593	120
LPCHMCBP_00594	85
LPCHMCBP_00595	21
LPCHMCBP_00596	9
LPCHMCBP_00597	18
LPCHMCBP_00598	20
LPCHMCBP_00599	33
LPCHMCBP_00600	19
LPCHMCBP_00601	41
LPCHMCBP_00602	1463
LPCHMCBP_00603	68184
LPCHMCBP_00604	70356
LPCHMCBP_00605	505
LPCHMCBP_00606	224
LPCHMCBP_00607	397
LPCHMCBP_00608	2208
LPCHMCBP_00609	1748
LPCHMCBP_00610	11783
LPCHMCBP_00611	2155
LPCHMCBP_00612	767
LPCHMCBP_00613	913
LPCHMCBP_00614	6697
LPCHMCBP_00615	7500
LPCHMCBP_00616	1617
LPCHMCBP_00617	279
LPCHMCBP_00618	7931
LPCHMCBP_00619	6308
LPCHMCBP_00620	5466
LPCHMCBP_00621	10662
LPCHMCBP_00622	772
LPCHMCBP_00632	0
LPCHMCBP_00633	2398
LPCHMCBP_00634	1427
LPCHMCBP_00635	5154
LPCHMCBP_00636	15345
LPCHMCBP_00637	7046
LPCHMCBP_00638	10909
LPCHMCBP_00639	845
LPCHMCBP_00640	4105
LPCHMCBP_00641	3910
LPCHMCBP_00642	2194
LPCHMCBP_00643	9452
LPCHMCBP_00644	4517
LPCHMCBP_00645	164
LPCHMCBP_00646	6081
LPCHMCBP_00647	6880
LPCHMCBP_00648	1678
LPCHMCBP_00649	1294
LPCHMCBP_00650	10764
LPCHMCBP_00651	5660
LPCHMCBP_00652	1168
LPCHMCBP_00653	6802
LPCHMCBP_00654	17559
LPCHMCBP_00655	40266
LPCHMCBP_00656	12629
LPCHMCBP_00657	33705
LPCHMCBP_00658	12678
LPCHMCBP_00659	3
LPCHMCBP_00660	5008
LPCHMCBP_00661	2814
LPCHMCBP_00662	4300
LPCHMCBP_00663	11751
LPCHMCBP_00664	5476
LPCHMCBP_00665	11408
LPCHMCBP_00666	2328
LPCHMCBP_00667	1387
LPCHMCBP_00668	1112
LPCHMCBP_00669	740
LPCHMCBP_00670	728
LPCHMCBP_00671	15
LPCHMCBP_00672	330
LPCHMCBP_00673	1386
LPCHMCBP_00674	1397
LPCHMCBP_00675	55
LPCHMCBP_00676	126
LPCHMCBP_00677	10
LPCHMCBP_00678	135
LPCHMCBP_00679	604
LPCHMCBP_00680	566
LPCHMCBP_00681	59
LPCHMCBP_00682	32
LPCHMCBP_00683	39
LPCHMCBP_00684	110
LPCHMCBP_00685	55743
LPCHMCBP_00686	4750
LPCHMCBP_00687	1738
LPCHMCBP_00688	1033
LPCHMCBP_00689	9834
LPCHMCBP_00690	8127
LPCHMCBP_00691	2989
LPCHMCBP_00692	33906
LPCHMCBP_00693	17839
LPCHMCBP_00694	9691
LPCHMCBP_00695	7247
LPCHMCBP_00696	9685
LPCHMCBP_00697	7869
LPCHMCBP_00698	6567
LPCHMCBP_00699	80788
LPCHMCBP_00700	7081
LPCHMCBP_00701	3504
LPCHMCBP_00702	63297
LPCHMCBP_00703	58907
LPCHMCBP_00704	143162
LPCHMCBP_00705	365399
LPCHMCBP_00706	11244
LPCHMCBP_00707	54685
LPCHMCBP_00708	32817
LPCHMCBP_00709	16745
LPCHMCBP_00710	60091
LPCHMCBP_00711	30055
LPCHMCBP_00712	28051
LPCHMCBP_00713	79416
LPCHMCBP_00714	38039
LPCHMCBP_00715	14695
LPCHMCBP_00716	64996
LPCHMCBP_00717	32456
LPCHMCBP_00718	69255
LPCHMCBP_00719	37309
LPCHMCBP_00720	24181
LPCHMCBP_00721	37373
LPCHMCBP_00722	47264
LPCHMCBP_00723	44977
LPCHMCBP_00724	63011
LPCHMCBP_00725	13733
LPCHMCBP_00726	44810
LPCHMCBP_00727	157800
LPCHMCBP_00728	50222
LPCHMCBP_00729	17283
LPCHMCBP_00730	18631
LPCHMCBP_00731	30516
LPCHMCBP_00732	23888
LPCHMCBP_00733	71361
LPCHMCBP_00734	104266
LPCHMCBP_00735	2689
LPCHMCBP_00736	3329
LPCHMCBP_00737	1511
LPCHMCBP_00738	1272
LPCHMCBP_00739	1265
LPCHMCBP_00740	211
LPCHMCBP_00741	169
LPCHMCBP_00742	33
LPCHMCBP_00743	79
LPCHMCBP_00744	53
LPCHMCBP_00745	93
LPCHMCBP_00746	33
LPCHMCBP_00747	4246
LPCHMCBP_00748	7514
LPCHMCBP_00749	2524
LPCHMCBP_00750	42257
LPCHMCBP_00751	7006
LPCHMCBP_00752	11218
LPCHMCBP_00753	8702
LPCHMCBP_00754	26
LPCHMCBP_00755	2301
LPCHMCBP_00756	3415
LPCHMCBP_00757	1752
LPCHMCBP_00758	1909
LPCHMCBP_00759	12768
LPCHMCBP_00760	3166
LPCHMCBP_00761	16133
LPCHMCBP_00762	2271
LPCHMCBP_00763	4378
LPCHMCBP_00764	7067
LPCHMCBP_00765	622
LPCHMCBP_00766	85
LPCHMCBP_00767	190
LPCHMCBP_00768	163
LPCHMCBP_00769	351
LPCHMCBP_00770	43
LPCHMCBP_00771	84
LPCHMCBP_00772	110
LPCHMCBP_00773	16
LPCHMCBP_00774	2928
LPCHMCBP_00775	1560
LPCHMCBP_00776	11
LPCHMCBP_00777	64
LPCHMCBP_00778	163
LPCHMCBP_00779	5
LPCHMCBP_00780	16997
LPCHMCBP_00781	357
LPCHMCBP_00782	621
LPCHMCBP_00783	1825
LPCHMCBP_00784	142
LPCHMCBP_00785	2074
LPCHMCBP_00786	1060
LPCHMCBP_00787	580
LPCHMCBP_00788	54159
LPCHMCBP_00789	1276
LPCHMCBP_00790	1650
LPCHMCBP_00791	2215
LPCHMCBP_00792	1318
